city;city_ascii;city_alt;lat;lng;country;iso2;iso3
Rougnac;Rougnac;;45,5359;0,3583;France;FR;FRA
Mansle;Mansle;;45,876;0,1784;France;FR;FRA
Perrigny-sur-Arman?on;Perrigny-sur-Armancon;Perrigny;47,6885;4,2372;France;FR;FRA
Hossegor;Hossegor;;43,6593;-1,4275;France;FR;FRA
Saint-Aquilin;Saint-Aquilin;;45,186;0,493;France;FR;FRA
Recurt;Recurt;;43,2158;0,4358;France;FR;FRA
Pierrepont;Pierrepont;;49,2744;-0,4994;France;FR;FRA
Pierrepont;Pierrepont;;48,8948;-0,3262;France;FR;FRA
Pierrepont;Pierrepont;;49,9141;1,5059;France;FR;FRA
Barenton-sur-Serre;Barenton-sur-Serre;Barenton;49,6701;3,6826;France;FR;FRA
Les Cernix;Les Cernix;les Gernix;45,7111;6,5956;France;FR;FRA
Auriac-Lagast;Auriac-Lagast;Auriac;44,1465;2,5808;France;FR;FRA
Brannens;Brannens;;44,5208;-0,1529;France;FR;FRA
Palus;Palus;;47,6206;4,883;France;FR;FRA
Antoigny;Antoigny;;48,5241;-0,3652;France;FR;FRA
Rougemont;Rougemont;;47,4821;6,3557;France;FR;FRA
Rougemont;Rougemont;;47,6678;4,2441;France;FR;FRA
Puzeaux;Puzeaux;;49,7977;2,82;France;FR;FRA
Cr?vecoeur-le-Grand;Crevecoeur-le-Grand;Cr?vecoeur;49,6081;2,0773;France;FR;FRA
Hessenheim;Hessenheim;;48,2097;7,5517;France;FR;FRA
Saint-C?zaire-sur-Siagne;Saint-Cezaire-sur-Siagne;Saint-C?zaire|Saint-C?saire-sur-Siagne;43,6501;6,7922;France;FR;FRA
Villers-l?s-Luxeuil;Villers-les-Luxeuil;Villers;47,7712;6,2869;France;FR;FRA
Saint-Hippolyte-de-Caton;Saint-Hippolyte-de-Caton;Saint-Hippolyte;44,0704;4,2028;France;FR;FRA
Gigouzac;Gigouzac;;44,5833;1,434;France;FR;FRA
Les Batisses;Les Batisses;;45,7339;3,5027;France;FR;FRA
Sistels;Sistels;;44,0603;0,7836;France;FR;FRA
Chassingrimont;Chassingrimont;;46,4899;1,4208;France;FR;FRA
Ch?tenoy;Chatenoy;;48,2341;2,6262;France;FR;FRA
G?nat;Genat;;42,8243;1,5737;France;FR;FRA
Saint-Paul-d?Espis;Saint-Paul-d'Espis;Saint-Paul;44,1437;0,9688;France;FR;FRA
Camon;Camon;;43,0215;1,9666;France;FR;FRA
Killem-Linde;Killem-Linde;;50,9523;2,5901;France;FR;FRA
La Gu?donni?re;La Guedonniere;;46,7758;0,4447;France;FR;FRA
Les Cerqueux-sous-Passavant;Les Cerqueux-sous-Passavant;Les Cerqueux|Cerqueux-sous-Passavant;47,1079;-0,467;France;FR;FRA
Cassagnes;Cassagnes;;42,7404;2,6113;France;FR;FRA
Cassagnes;Cassagnes;;44,5589;1,1383;France;FR;FRA
Kervouriou;Kervouriou;;48,6621;-2,968;France;FR;FRA
Patrounal;Patrounal;;44,5273;1,1743;France;FR;FRA
Bailleul-l?s-Pernes;Bailleul-les-Pernes;Bailleul;50,5097;2,3876;France;FR;FRA
Roussemeau;Roussemeau;;48,1168;3,2324;France;FR;FRA
Beaulieu-les-Fontaines;Beaulieu-les-Fontaines;Beaulieu;49,6602;2,9125;France;FR;FRA
Les Agneliers;Les Agneliers;;44,3324;6,5856;France;FR;FRA
Geay;Geay;;45,7833;4;France;FR;FRA
Notre-Dame-de-Sanilhac;Notre-Dame-de-Sanilhac;Notre-Dame;45,1209;0,7166;France;FR;FRA
La Barbeti?re;La Barbetiere;;48,7471;0,2521;France;FR;FRA
La Chambouite;La Chambouite;;45,6667;3,7833;France;FR;FRA
Vico;Vico;;42,1668;8,7989;France;FR;FRA
Saint-Germain-des-Rives;Saint-Germain-des-Rives;Saint-Germain;46,4333;4,0333;France;FR;FRA
Courcelles-le-Comte;Courcelles-le-Comte;Courcelles;50,1643;2,7779;France;FR;FRA
Sainte-Genevi?ve-en-Bray;Sainte-Genevieve-en-Bray;Sainte-Genevi?ve;49,6546;1,4351;France;FR;FRA
Lhoumois;Lhoumois;;46,7056;-0,1209;France;FR;FRA
Blendecques;Blendecques;;50,7184;2,286;France;FR;FRA
Meys;Meys;;45,6789;4,3867;France;FR;FRA
L?Abbaye;L'Abbaye;;47,44;-0,8212;France;FR;FRA
Albet;Albet;;48,4622;7,1943;France;FR;FRA
Bouquehault;Bouquehault;;50,8258;1,9028;France;FR;FRA
Ninville;Ninville;;48,0737;5,4368;France;FR;FRA
Marcoueix;Marcoueix;Marquoueix;45,8575;2,6975;France;FR;FRA
?coqueneauville;Ecoqueneauville;;49,4019;-1,2914;France;FR;FRA
Sainte-Croix-du-Verdon;Sainte-Croix-du-Verdon;Sainte-Croix-de-Verdon|Sainte-Croix-du Verdon|Sainte-Croix;43,7592;6,1512;France;FR;FRA
Le Tremblay-sur-Mauldre;Le Tremblay-sur-Mauldre;Le Tremblay;48,7782;1,8778;France;FR;FRA
La Coirelle;La Coirelle;;45,0177;5,8031;France;FR;FRA
Le Mesnil-Bellanguet;Le Mesnil-Bellanguet;;49,2601;1,4351;France;FR;FRA
Les Roussinches;Les Roussinches;;45,0055;2,7932;France;FR;FRA
Benay;Benay;;49,7607;3,3051;France;FR;FRA
Mouzieys-Panens;Mouzieys-Panens;Mouzieys;44,0923;1,9321;France;FR;FRA
Coublanc;Coublanc;;47,6911;5,4593;France;FR;FRA
Le Beix;Le Beix;;45,7278;2,445;France;FR;FRA
Grivesnes;Grivesnes;;49,6893;2,4722;France;FR;FRA
Houry;Houry;;49,7827;3,8499;France;FR;FRA
Plachy-Buyon;Plachy-Buyon;Plachy;49,8146;2,2179;France;FR;FRA
Scorb?-Clairvaux;Scorbe-Clairvaux;;46,813;0,4134;France;FR;FRA
Andelot-en-Montagne;Andelot-en-Montagne;Andelot;46,8526;5,9337;France;FR;FRA
Sainte-Maxime;Sainte-Maxime;Saint-Maxine|Saint-Maxime|Sainte-Maxime-sur-Mer;43,3121;6,6342;France;FR;FRA
Harch?champ;Harchechamp;;48,3877;5,7796;France;FR;FRA
Pierre Blanche;Pierre Blanche;;47,838;4,4461;France;FR;FRA
Groseillier;Groseillier;;45,7544;4,0073;France;FR;FRA
F?re-Champenoise;Fere-Champenoise;;48,7543;3,9907;France;FR;FRA
Petit Cormier;Petit Cormier;;47,85;0,2833;France;FR;FRA
La Volve;La Volve;;47,9189;2,9283;France;FR;FRA
Laure;Laure;;43,3854;5,2205;France;FR;FRA
Cholonge;Cholonge;;45,0039;5,7967;France;FR;FRA
Montgras;Montgras;Mongras;43,4532;1,057;France;FR;FRA
Campanolle;Campanolle;;44,8084;1,4352;France;FR;FRA
Ronzuel;Ronzuel;;46,0234;5,1638;France;FR;FRA
Artiguemy;Artiguemy;;43,1268;0,2462;France;FR;FRA
Aube-sur-R?le;Aube-sur-Rile;Aube;48,7392;0,5516;France;FR;FRA
Meulers;Meulers;;49,8419;1,2263;France;FR;FRA
Vilquoy;Vilquoy;;48,2;1,3167;France;FR;FRA
Gouvix;Gouvix;;49,0351;-0,3042;France;FR;FRA
Le Gu?-de-Longroi;Le Gue-de-Longroi;Gu? de Longroi;48,5012;1,72;France;FR;FRA
Cour l??v?que;Cour l'Eveque;;47,9669;4,975;France;FR;FRA
Le Port-Launay;Le Port-Launay;;47,2122;-1,7439;France;FR;FRA
Soussans;Soussans;;45,0563;-0,6995;France;FR;FRA
Bussy-l?s-Daours;Bussy-les-Daours;Bussy;49,9099;2,4319;France;FR;FRA
Gaudechart;Gaudechart;;49,6158;1,9625;France;FR;FRA
La Genti?re;La Gentiere;La Genliere;48,4078;-1,7024;France;FR;FRA
Enval;Enval;;45,1667;1,8381;France;FR;FRA
Enval;Enval;;44,9833;1,3833;France;FR;FRA
La Vieille Ferte;La Vieille Ferte;;47,8835;3,2258;France;FR;FRA
Kerlesquin;Kerlesquin;;48,247;-3,9565;France;FR;FRA
Saint-Beno?t-d?H?rbertot;Saint-Benoit-d'Herbertot;Saint-Benoit;49,3175;0,2812;France;FR;FRA
L?Ormeteau;L'Ormeteau;;47,0697;1,9741;France;FR;FRA
Aujac;Aujac;;44,3494;4,0145;France;FR;FRA
Boire;Boire;;46,9833;3,5667;France;FR;FRA
Bellou-sur-Huisne;Bellou-sur-Huisne;Bellou|Bellou-sur-Huine;48,4252;0,766;France;FR;FRA
Mazan;Mazan;;46,088;2,6454;France;FR;FRA
Barras;Barras;;44,1037;6,1135;France;FR;FRA
Wolfgantzen;Wolfgantzen;;48,0275;7,5027;France;FR;FRA
Fontette;Fontette;;47,4664;3,7927;France;FR;FRA
Fontette;Fontette;;47,3589;4,6718;France;FR;FRA
Villaroger;Villaroger;;45,5907;6,875;France;FR;FRA
Port-Sainte-Foy-et-Ponchapt;Port-Sainte-Foy-et-Ponchapt;Port-Sainte Foy;44,8443;0,2096;France;FR;FRA
Les Epsailles;Les Epsailles;;47,3159;2,7629;France;FR;FRA
L??pinoy;L'Epinoy;;49,9763;1,5683;France;FR;FRA
Saint-Pierre-de-B?uf;Saint-Pierre-de-Boeuf;Saint-Pierre-de-Boeuf|Saint Pierre;45,3837;4,746;France;FR;FRA
Magny-la-Fosse;Magny-la-Fosse;Magny;49,9325;3,2762;France;FR;FRA
Tizac;Tizac;;45,0161;-0,4495;France;FR;FRA
Saint-Quentin-la-Tour;Saint-Quentin-la-Tour;Saint-Quentin;43,0332;1,8993;France;FR;FRA
La Montagne;La Montagne;;49,7203;1,5215;France;FR;FRA
Barnabos;Barnabos;;49,6569;0,991;France;FR;FRA
La Ronze;La Ronze;;46,0628;1,5736;France;FR;FRA
Fourcinet;Fourcinet;;44,5918;5,5694;France;FR;FRA
Salins-les-Thermes;Salins-les-Thermes;Salins;45,4697;6,5305;France;FR;FRA
Marmoutier;Marmoutier;;48,6932;7,3755;France;FR;FRA
Lacay;Lacay;;43,5199;0,0912;France;FR;FRA
La Gen?touze;La Genetouze;;45,2189;-0,0281;France;FR;FRA
Gloton;Gloton;Cloton;49,0441;1,5719;France;FR;FRA
Merry-sur-Yonne;Merry-sur-Yonne;Merry;47,5627;3,6452;France;FR;FRA
Breil;Breil;;44,7146;0,682;France;FR;FRA
Saint-Savin;Saint-Savin;Saint-Savin-de-Blay;45,1387;-0,4485;France;FR;FRA
Saint-Savin;Saint-Savin;Saint-Savin-sur-Gartempe;46,5661;0,8638;France;FR;FRA
Warlencourt-Eaucourt;Warlencourt-Eaucourt;Warlencourt;50,0828;2,7912;France;FR;FRA
La Blanchardi?re;La Blanchardiere;;47,9142;2,6611;France;FR;FRA
Kervin;Kervin;;47,321;-3,1333;France;FR;FRA
Labastide-Clermont;Labastide-Clermont;Labastide;43,3489;1,1214;France;FR;FRA
Le Bourg-d?Oisans;Le Bourg-d'Oisans;;45,0548;6,0337;France;FR;FRA
Thieffrans;Thieffrans;;47,5028;6,318;France;FR;FRA
Cormaranche-en-Bugey;Cormaranche-en-Bugey;Cormaranche|Cormaranches;45,952;5,6096;France;FR;FRA
Chalus;Chalus;;45,4664;3,2096;France;FR;FRA
Chalus;Chalus;;45,3824;3,5508;France;FR;FRA
Les Rochelets;Les Rochelets;;47,2177;-2,1583;France;FR;FRA
Witterthalhof;Witterthalhof;;48,4001;7,3248;France;FR;FRA
Rosier;Rosier;;47,1331;2,1773;France;FR;FRA
Haspelschiedt;Haspelschiedt;;49,0849;7,4865;France;FR;FRA
Auz?court;Auzecourt;;48,8845;4,992;France;FR;FRA
Salles-la-Source;Salles-la-Source;Salles;44,4359;2,5146;France;FR;FRA
Laval-Saint-Roman;Laval-Saint-Roman;;44,2982;4,5055;France;FR;FRA
Noiray;Noiray;;45,2167;6,55;France;FR;FRA
Courtesoult-et-Gatey;Courtesoult-et-Gatey;Courtesoult;47,6184;5,6208;France;FR;FRA
La?tre-sous-Amance;Laitre-sous-Amance;Laitre-sous-Amance|Laitre;48,747;6,2752;France;FR;FRA
Abbenans;Abbenans;;47,5;6,45;France;FR;FRA
La Barjoune;La Barjoune;;44,7057;0,8353;France;FR;FRA
Le Tendron;Le Tendron;;44,6296;-0,2628;France;FR;FRA
Arize;Arize;Arise;43;0,5;France;FR;FRA
Pierrefaites;Pierrefaites;;47,798;5,6589;France;FR;FRA
Les Maures;Les Maures;;47,2389;3,413;France;FR;FRA
Sionne;Sionne;;48,3934;5,6395;France;FR;FRA
Mouthier-en-Bresse;Mouthier-en-Bresse;Mouthier;46,8591;5,3887;France;FR;FRA
Perrier;Perrier;;45,5448;3,2017;France;FR;FRA
Cologne;Cologne;;47,0099;2,3211;France;FR;FRA
Jallais;Jallais;;47,1969;-0,8674;France;FR;FRA
Landerrouet-sur-S?gur;Landerrouet-sur-Segur;Landerrouet;44,6539;-0,0236;France;FR;FRA
H?b?court;Hebecourt;;49,8131;2,2609;France;FR;FRA
Betchat;Betchat;;43,092;1,0115;France;FR;FRA
Sahurs;Sahurs;;49,3586;0,9426;France;FR;FRA
Arfeuilie;Arfeuilie;;45,3078;3,6811;France;FR;FRA
Beaumont-l?s-Randan;Beaumont-les-Randan;Beaumont;45,9969;3,3845;France;FR;FRA
Saint-Paul-en-Pareds;Saint-Paul-en-Pareds;Saint-Paul;46,8238;-0,9864;France;FR;FRA
Argentan;Argentan;;48,7444;-0,0202;France;FR;FRA
Les Beauduns;Les Beauduns;Les Be?udims;44,0874;6,1103;France;FR;FRA
Sainte-Anne-sur-Gervonde;Sainte-Anne-sur-Gervonde;Sainte-Anne-d?Estrablin;45,4988;5,2331;France;FR;FRA
Le Pont d?en Haut;Le Pont d'en Haut;;46,626;1,4798;France;FR;FRA
Saint-Germain-du-Crioult;Saint-Germain-du-Crioult;Saint-Germain;48,8564;-0,6044;France;FR;FRA
Annoville;Annoville;;48,9664;-1,5366;France;FR;FRA
Belloy;Belloy;Belloy sur Mer;50,0949;1,5403;France;FR;FRA
Belloy;Belloy;;49,5358;2,6548;France;FR;FRA
Lut Petit;Lut Petit;;46,2319;2,4356;France;FR;FRA
Villeroy;Villeroy;;49,9407;1,7247;France;FR;FRA
Marcouville;Marcouville;;49,3029;1,3754;France;FR;FRA
Grand-Mas;Grand-Mas;;44,494;2,4989;France;FR;FRA
Saint-Bonnet-en-Champsaur;Saint-Bonnet-en-Champsaur;Saint-Bonnet;44,682;6,0761;France;FR;FRA
Lacanau-Oc?an;Lacanau-Ocean;;45,0014;-1,1942;France;FR;FRA
Romagny-sous-Rougemont;Romagny-sous-Rougemont;Romagny;47,7185;6,9688;France;FR;FRA
Guillonville;Guillonville;;48,3082;1,7094;France;FR;FRA
Guillonville;Guillonville;;48,0909;1,6629;France;FR;FRA
Cerre-l?s-Noroy;Cerre-les-Noroy;Cerre;47,6008;6,3155;France;FR;FRA
Achun;Achun;;47,1257;3,6784;France;FR;FRA
La Grande Rivi?re;La Grande Riviere;;48,3667;-4,5167;France;FR;FRA
Givry;Givry;;46,782;4,7426;France;FR;FRA
Givry;Givry;;47,5196;3,7976;France;FR;FRA
Saint-Maurice-du-D?sert;Saint-Maurice-du-Desert;Saint-Maurice;48,6102;-0,3879;France;FR;FRA
Momon;Momon;;45,2419;1,1083;France;FR;FRA
Champlan;Champlan;;48,7082;2,2797;France;FR;FRA
Faxe;Faxe;;48,8875;6,4585;France;FR;FRA
Chooz;Chooz;;50,1054;4,8053;France;FR;FRA
Feuchy;Feuchy;;50,2944;2,8433;France;FR;FRA
Luc?ram;Luceram;;43,8829;7,3599;France;FR;FRA
Knutange;Knutange;;49,3389;6,039;France;FR;FRA
Sali?s;Salies;;43,8914;2,1287;France;FR;FRA
Vert;Vert;;44,0902;-0,58;France;FR;FRA
Rouvroy-sur-Audry;Rouvroy-sur-Audry;Rouvroy;49,7883;4,4948;France;FR;FRA
Orville;Orville;;48,8901;0,268;France;FR;FRA
La Barasse;La Barasse;;43,2835;5,486;France;FR;FRA
La Barge;La Barge;;44,5859;6,8258;France;FR;FRA
V?ranne;Veranne;;45,3693;4,6628;France;FR;FRA
Bosveuil;Bosveuil;;44,8725;4,6928;France;FR;FRA
Brillon;Brillon;;50,435;3,3289;France;FR;FRA
Le Lac;Le Lac;Lac;45,4303;5,4154;France;FR;FRA
Champvallier;Champvallier;Champvall?e;46,5085;2,5787;France;FR;FRA
Mattanvilliers;Mattanvilliers;;48,6956;1,02;France;FR;FRA
Maulich?res;Maulicheres;;43,6889;-0,0901;France;FR;FRA
F?neyrols;Feneyrols;Fenayrols;44,1309;1,8192;France;FR;FRA
Vauchr?tien;Vauchretien;;47,3323;-0,4768;France;FR;FRA
Thioli?res;Thiolieres;;45,5841;3,6915;France;FR;FRA
Saint-Laurent;Saint-Laurent;;48,1401;-1,6558;France;FR;FRA
Saint-Laurent;Saint-Laurent;;48,6197;-3,2338;France;FR;FRA
Saint-Laurent;Saint-Laurent;;47,9638;-2,3423;France;FR;FRA
Saint-Laurent;Saint-Laurent;;48,1344;-3,1542;France;FR;FRA
Les Pideaux;Les Pideaux;;48,7882;1,6945;France;FR;FRA
Nibas;Nibas;;50,1023;1,589;France;FR;FRA
Quincey;Quincey;;47,6117;6,1856;France;FR;FRA
Quincey;Quincey;;47,1103;4,9711;France;FR;FRA
Le Sauvageon;Le Sauvageon;;48,7059;2,5153;France;FR;FRA
Morthomiers;Morthomiers;;47,0374;2,2746;France;FR;FRA
Calzola;Calzola;;41,7755;8,9002;France;FR;FRA
Lahaye-Saint-Romain;Lahaye-Saint-Romain;;49,7183;1,987;France;FR;FRA
Stang Kergoulay;Stang Kergoulay;;48,1333;-4;France;FR;FRA
Hauterive;Hauterive;;47,9242;3,6026;France;FR;FRA
La Loubi?re;La Loubiere;;44,3712;2,6674;France;FR;FRA
Liffr?;Liffre;;48,2137;-1,509;France;FR;FRA
Mazill?;Mazille;;46,3932;4,6016;France;FR;FRA
Cuzieu;Cuzieu;;45,6076;4,2576;France;FR;FRA
Cuzieu;Cuzieu;;45,8174;5,6843;France;FR;FRA
Plan;Plan;;45,3116;5,3908;France;FR;FRA
Morgny;Morgny;;49,3829;1,5903;France;FR;FRA
Les Henry;Les Henry;;43,7673;6,5427;France;FR;FRA
Champrond;Champrond;;48,3167;0,8667;France;FR;FRA
Kerel;Kerel;K?rel;47,3053;-3,2035;France;FR;FRA
Les Gervais;Les Gervais;;43,5667;5,4;France;FR;FRA
Les Gervais;Les Gervais;;43,9167;5,25;France;FR;FRA
Beaumetz-l?s-Cambrai;Beaumetz-les-Cambrai;Beaumetz;50,122;2,9841;France;FR;FRA
Ploemeur;Ploemeur;;47,7351;-3,4295;France;FR;FRA
Clefs;Clefs;;47,625;-0,0704;France;FR;FRA
Les Fr?aux;Les Freaux;;45,0333;6,2833;France;FR;FRA
Rom;Rom;;46,2928;0,1151;France;FR;FRA
Ozourt;Ozourt;;43,6642;-0,8758;France;FR;FRA
Longbou?;Longboue;;46,9623;3,4773;France;FR;FRA
Saint-Santin-de-Maurs;Saint-Santin-de-Maurs;;44,6509;2,2161;France;FR;FRA
Poulpry;Poulpry;;48,5;-4,3333;France;FR;FRA
Saux;Saux;;47,3955;4,3858;France;FR;FRA
Moon-sur-Elle;Moon-sur-Elle;Moon;49,2062;-1,0483;France;FR;FRA
Pauligne;Pauligne;;43,0729;2,1607;France;FR;FRA
Saint-Gervasy;Saint-Gervasy;;43,878;4,4682;France;FR;FRA
Venanson;Venanson;;44,0534;7,2525;France;FR;FRA
Chevru;Chevru;;48,7368;3,1957;France;FR;FRA
La Hareng?re;La Harengere;;49,2302;0,996;France;FR;FRA
La Chalmelle;La Chalmelle;;48,6396;3,5793;France;FR;FRA
Villiers-sur-Yonne;Villiers-sur-Yonne;;47,4107;3,5756;France;FR;FRA
Caveaumont;Caveaumont;Cavaumont;49,4671;0,7771;France;FR;FRA
La Machine;La Machine;;46,8923;3,4643;France;FR;FRA
Lantosque;Lantosque;;43,9745;7,3117;France;FR;FRA
M?ounes-l?s-Montrieux;Meounes-les-Montrieux;M?ounes;43,281;5,9699;France;FR;FRA
Jau;Jau;;45,4176;-0,9741;France;FR;FRA
Vaux-en-Bugey;Vaux-en-Bugey;Vaux;45,9267;5,3514;France;FR;FRA
Le Clayeux;Le Clayeux;;46,4544;2,6738;France;FR;FRA
Kerbizien;Kerbizien;;48,369;-3,7573;France;FR;FRA
Deville;Deville;;49,8798;4,7061;France;FR;FRA
Val;Val;Le Val;45,3;2,7333;France;FR;FRA
Oron;Oron;;48,9065;6,4798;France;FR;FRA
Barghiana;Barghiana;;42,366;8,7938;France;FR;FRA
Caussenu?jouls;Caussenuejouls;;43,937;3,198;France;FR;FRA
Allevier;Allevier;;45,3342;3,3973;France;FR;FRA
Le Wast;Le Wast;;50,7491;1,8013;France;FR;FRA
Les Barthes;Les Barthes;;44,0968;1,1698;France;FR;FRA
Vaudreville;Vaudreville;;49,1259;6,3319;France;FR;FRA
Serdinya;Serdinya;;42,568;2,3214;France;FR;FRA
Pr?vessin;Prevessin;;46,2532;6,0852;France;FR;FRA
Courmeme;Courmeme;;47,5489;1,9526;France;FR;FRA
Saint-Sixte;Saint-Sixte;Sainte-Sixte;44,1281;0,7843;France;FR;FRA
Saint-Martial-sur-N?;Saint-Martial-sur-Ne;Saint-Martial;45,5823;-0,3648;France;FR;FRA
Peypin-d?Aigues;Peypin-d'Aigues;Peypin;43,7876;5,5697;France;FR;FRA
Cr?vecoeur-le-Petit;Crevecoeur-le-Petit;Cr?vecoeur;49,5776;2,5034;France;FR;FRA
Gorrevod;Gorrevod;;46,4189;4,9452;France;FR;FRA
Gigoux;Gigoux;;46,2339;2,3705;France;FR;FRA
Chamb?ria;Chamberia;;46,4631;5,5597;France;FR;FRA
Maussans;Maussans;;47,4283;6,2504;France;FR;FRA
Mont;Mont;;46,6259;3,8304;France;FR;FRA
Houplines;Houplines;;50,695;2,9152;France;FR;FRA
Garambeau;Garambeau;;47,3126;-1,6326;France;FR;FRA
Serri?res;Serrieres;;46,3127;4,6801;France;FR;FRA
Voiscreville;Voiscreville;;49,2812;0,7736;France;FR;FRA
Guerfand;Guerfand;;46,788;5,0271;France;FR;FRA
Pontarion;Pontarion;;45,9973;1,8493;France;FR;FRA
Saint-Pierre-de-Buzet;Saint-Pierre-de-Buzet;Saint-Pierre;44,2542;0,2737;France;FR;FRA
Ugny-sur-Meuse;Ugny-sur-Meuse;Ugny;48,6406;5,7046;France;FR;FRA
Moncla;Moncla;;43,5817;-0,2331;France;FR;FRA
Honville;Honville;;48,3485;1,6922;France;FR;FRA
Beauregard;Beauregard;;45,9993;4,7542;France;FR;FRA
Beauregard;Beauregard;;45,021;5,0329;France;FR;FRA
Beauregard;Beauregard;;46,2833;2,6167;France;FR;FRA
Beauregard;Beauregard;Beauregard-Baret;44,9968;5,1867;France;FR;FRA
Beauregard;Beauregard;;45,8412;2,9285;France;FR;FRA
Beauregard;Beauregard;;45,1199;3,6883;France;FR;FRA
Rocherolle;Rocherolle;;46,0159;1,9066;France;FR;FRA
Villalet;Villalet;;48,9278;1,0549;France;FR;FRA
Bommes;Bommes;;44,5468;-0,3574;France;FR;FRA
Le Grand Hameau;Le Grand Hameau;;49,5288;0,0873;France;FR;FRA
La Livini?re;La Liviniere;;43,3159;2,6367;France;FR;FRA
La D?mangerie;La Demangerie;;47,2851;2,1961;France;FR;FRA
Albignac;Albignac;;44,0177;2,4755;France;FR;FRA
Gournet;Gournet;;46,2284;2,726;France;FR;FRA
Drogny;Drogny;;49,2461;6,4151;France;FR;FRA
S?bouville;Sebouville;;48,197;2,1418;France;FR;FRA
Semoussac;Semoussac;;45,386;-0,6244;France;FR;FRA
Les Blards;Les Blards;;47,9781;2,8041;France;FR;FRA
Charlas;Charlas;;43,2274;0,6931;France;FR;FRA
Omey;Omey;;48,95;4,5;France;FR;FRA
Calzatoja;Calzatoja;;42,0527;8,9359;France;FR;FRA
Bourg d?Abren;Bourg d'Abren;Abren;44,8667;0,3333;France;FR;FRA
Raville;Raville;;48,7586;1,4426;France;FR;FRA
Ambillou;Ambillou;;47,451;0,4473;France;FR;FRA
Fienvillers;Fienvillers;;50,1183;2,2293;France;FR;FRA
Aubry;Aubry;;50,3699;3,4654;France;FR;FRA
Saint-Amant-de-Boixe;Saint-Amant-de-Boixe;Saint-Amant;45,7978;0,1344;France;FR;FRA
Verneix;Verneix;;46,397;2,67;France;FR;FRA
M?m?nil;Memenil;;48,2194;6,6115;France;FR;FRA
Charroux;Charroux;Charroux-d?Allier;46,185;3,1613;France;FR;FRA
Viagenti;Viagenti;;41,4909;9,0551;France;FR;FRA
Velanne;Velanne;;45,4885;5,648;France;FR;FRA
Rennepont;Rennepont;;48,1475;4,856;France;FR;FRA
Cabanac-S?guenville;Cabanac-Seguenville;;43,7933;1,0343;France;FR;FRA
Saint-Martin-sous-Montaigu;Saint-Martin-sous-Montaigu;Saint-Martin;46,8158;4,7135;France;FR;FRA
Exincourt;Exincourt;;47,4947;6,8317;France;FR;FRA
Les Marches;Les Marches;;45,5004;6,0038;France;FR;FRA
Poilly-sur-Tholon;Poilly-sur-Tholon;Poilly;47,8653;3,3941;France;FR;FRA
Castella;Castella;;44,3135;0,6838;France;FR;FRA
La Poterie-au-Perche;La Poterie-au-Perche;La Poterie;48,6271;0,721;France;FR;FRA
Roaillan;Roaillan;;44,4986;-0,2825;France;FR;FRA
Bournand;Bournand;;47,0877;0,078;France;FR;FRA
Vaux-le-Moncelot;Vaux-le-Moncelot;Vaux;47,4713;5,9016;France;FR;FRA
Les Orties;Les Orties;;47,9974;3,0203;France;FR;FRA
Semousies;Semousies;;50,1603;3,9633;France;FR;FRA
Mondion;Mondion;;46,9375;0,4856;France;FR;FRA
Les Grands Moulins;Les Grands Moulins;Le Grands Moulins|Le Grand-Moulin;45,6167;0,3;France;FR;FRA
Bouin;Bouin;;46,0851;-0,0149;France;FR;FRA
Domfront;Domfront;;49,6038;2,5529;France;FR;FRA
La Cit?;La Cite;;46,1428;2,832;France;FR;FRA
Saint-Palais-de-N?grignac;Saint-Palais-de-Negrignac;Saint-Palais;45,2678;-0,2191;France;FR;FRA
La Neuville-Bosmont;La Neuville-Bosmont;;49,713;3,84;France;FR;FRA
Gr?zieu-la-Varenne;Grezieu-la-Varenne;Gr?zieu;45,7474;4,6904;France;FR;FRA
Rupt-aux-Nonains;Rupt-aux-Nonains;Rupt-aux-Nonnains|Rupt;48,671;5,1143;France;FR;FRA
Saint-Roman;Saint-Roman;;44,6892;5,4337;France;FR;FRA
Malvoisine;Malvoisine;;48,1721;2,0389;France;FR;FRA
Orcenais;Orcenais;;46,7192;2,4261;France;FR;FRA
Gu?nin;Guenin;;47,9073;-2,9803;France;FR;FRA
Sarbazan;Sarbazan;;44,0188;-0,3118;France;FR;FRA
La G?nevraie;La Genevraie;;48,6849;0,3183;France;FR;FRA
Kohlthalerhof;Kohlthalerhof;;48,8432;7,3162;France;FR;FRA
Sauchay;Sauchay;;49,9213;1,2014;France;FR;FRA
Tanzac;Tanzac;;45,5647;-0,6282;France;FR;FRA
Boult-sur-Suippe;Boult-sur-Suippe;Boult;49,3715;4,1463;France;FR;FRA
Itzac;Itzac;;44,0416;1,8591;France;FR;FRA
T?terchen;Teterchen;;49,2307;6,5619;France;FR;FRA
Pont de Joux;Pont de Joux;;43,3639;5,6118;France;FR;FRA
Saint-Savin;Saint-Savin;;45,6278;5,3086;France;FR;FRA
Boissay;Boissay;;47,6279;-1,4746;France;FR;FRA
Thil;Thil;;43,7118;1,1604;France;FR;FRA
Sinevaux;Sinevaux;;48,3815;0,7414;France;FR;FRA
Fleury;Fleury;;48,8474;-1,2756;France;FR;FRA
Bief;Bief;;47,3247;6,7658;France;FR;FRA
Pignera;Pignera;;44,5458;0,3737;France;FR;FRA
